cleaned_text,created_at,follower_count,profile_image,retweets,sentiment,text,tweet_id,user_name,user_url,Metro
"Yesterday he opposed the conversion activity done by Muslims in a Dalit colony Today he got MURDERED His name was Ramalingam,…",2019-02-06 23:38:36,557,https://pbs.twimg.com/profile_images/968851355535200258/QyFrgS4o_normal.jpg,5529.0,neutral,"@mvmeet: Yesterday he opposed the conversion activity done by Muslims in a Dalit colony

Today he got MURDERED

His name was Ramalingam,…",1.0932929085668598e+18,A P Lakshmanan,https://twitter.com/aplaxman,Bengaluru
_rathee Congress is following the footsteps of BJP in Madhya Pradesh Rahul Gandhi should intervene and immediately let these men…,2019-02-06 23:38:10,7,https://pbs.twimg.com/profile_images/1062627581650968576/Xrm1vCwR_normal.jpg,1465.0,neutral,"@dhruv_rathee: Congress is following the footsteps of BJP in Madhya Pradesh

Rahul Gandhi should intervene and immediately let these men…",1.0932928017255137e+18,sohail shaikh,https://twitter.com/sohail_1234,Delhi
Rahul Gandhi attacks PM Modi says he is visibly “shattered following the Rafale issue,2019-02-06 23:38:05,124,https://pbs.twimg.com/profile_images/1062533074536292352/l6uFlKYd_normal.jpg,26.0,neutral,"@VinayDokania: Rahul Gandhi attacks PM Modi, says he is visibly “shattered” following the Rafale issue https://t.co/3OCjjzK0bN",1.093292779239891e+18,Yash,https://twitter.com/Girish24074485,Hyderabad
"Yesterday he opposed the conversion activity done by Muslims in a Dalit colony Today he got MURDERED His name was Ramalingam,…",2019-02-06 23:38:00,19,https://pbs.twimg.com/profile_images/1078563555555737601/frdbK6vj_normal.jpg,5529.0,neutral,"@mvmeet: Yesterday he opposed the conversion activity done by Muslims in a Dalit colony

Today he got MURDERED

His name was Ramalingam,…",1.0932927562297057e+18,Vijaiya Raghavan,https://twitter.com/therealVR10,Bengaluru
Priyanka Gandhi is the new Taimur Ali Khan of Indian politics Brilliant one by,2019-02-06 23:37:13,181,https://pbs.twimg.com/profile_images/869129790707572736/0FePNBRs_normal.jpg,1228.0,positive,@nirwamehta: Priyanka Gandhi is the new Taimur Ali Khan of Indian politics. Brilliant one by @mitraphoenix https://t.co/GhIbVZNAZz,1.0932925588625818e+18,Jairaj Yadav,https://twitter.com/yadavjr,Delhi
It's always EVM BJP Modi RSS Falana Dheemka who are to be blamed but policies ideologies of Congress and Rahul Gandhi…,2019-02-06 23:37:09,1553,https://pbs.twimg.com/profile_images/892741719803834368/oEJJ-eDw_normal.jpg,38.0,neutral,"@AshiQuotes: It's always EVM, BJP, Modi, RSS, Falana, Dheemka who are to be blamed but policies, ideologies of Congress and Rahul Gandhi…",1.0932925428906312e+18,Jai Prakash Agarwal,https://twitter.com/JaiPrakashAga18,Hyderabad
राहु गांध स 4 सवा पू BJP न बोल हमला ए रोडपत स करोड़पत कैस ब ग रॉबर् वाड्रा NDTV,2019-02-06 23:36:55,654,https://pbs.twimg.com/profile_images/737858992614047744/2QolHoVm_normal.jpg,1703.0,neutral,@sambitswaraj: राहुल गांधी से 4 सवाल पूछ BJP ने बोला हमला: एक रोडपति से करोड़पति कैसे बन गए रॉबर्ट वाड्रा? - NDTV https://t.co/nDj5EfN5oG,1.0932924845436969e+18,Vikas Singhal,https://twitter.com/singhal_vikas45,Delhi
"Yesterday he opposed the conversion activity done by Muslims in a Dalit colony Today he got MURDERED His name was Ramalingam,…",2019-02-06 23:35:36,428,https://pbs.twimg.com/profile_images/971011435592634371/VHaSokKq_normal.jpg,5529.0,neutral,"@mvmeet: Yesterday he opposed the conversion activity done by Muslims in a Dalit colony

Today he got MURDERED

His name was Ramalingam,…",1.0932921547331502e+18,Ashutosh Singh,https://twitter.com/Ashutos35915988,Bengaluru
_ युवाओ क रोजगा स लेक किसानो क हितो त की विचारधार स रूबर करात क सा जी…,2019-02-06 23:35:34,26,https://pbs.twimg.com/profile_images/1075694570824855552/ceiVN56w_normal.jpg,70.0,neutral,@KunalChoudhary_: युवाओं के रोजगार से लेकर किसानों के हितों तक की- @INCIndia विचारधारा से रूबरू कराता @htTweets के साथ @RahulGandhi जी…,1.0932921453922755e+18,S Ranjan,https://twitter.com/SRanjan57060183,Bengaluru
er jungle belong to tribals not Modi Patnaik Rahul Gandhi in Odisha via,2019-02-06 23:35:26,29694,https://pbs.twimg.com/profile_images/1075097336106401792/fsfv0NMJ_normal.jpg,9.0,neutral,"er, jungle belong to tribals, not Modi, Patnaik: Rahul Gandhi in Odisha https://t.co/PsWH8xh8gl via @IndianExpress",1.0932921110493716e+18,Ashok Swain,https://twitter.com/ashoswai,Mumbai
The people of Odisha are so excited to welcome Rahul Gandhi in their midst The call for the people is #ParivartanSankalpSam…,2019-02-06 23:35:20,156,https://pbs.twimg.com/profile_images/1076696630861037569/qQf_yeFr_normal.jpg,99.0,positive,@KilaFateh: The people of Odisha are so excited to welcome Rahul Gandhi in their midst. The call for the people is #ParivartanSankalpSam…,1.0932920882616975e+18,Lucky strike भाग्यशाली हड़ताल خوش قمستی,https://twitter.com/Luckystrike_007,Bengaluru
Who was behind coup story asks BJP.,2019-02-06 23:34:31,119,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,19.0,negative,"@dna: Who was behind coup story, asks BJP.

https://t.co/wcibl5MVlz",1.093291879867736e+18,Kokila,https://twitter.com/_kranga,Kolkata
jtak How a Italian waitress Ruled India for 10YEARS Shame for 21st century INDIANS Why her first c,2019-02-06 23:33:39,234,https://pbs.twimg.com/profile_images/378800000117826665/84fd4663d03e53f4061ec9a882d13936_normal.jpeg,0.0,positive,jtak @Supriya23bh How a Italian waitress Ruled India for 10YEARS Shame for 21st century INDIANS? Why her first c… https://t.co/yYqiCYVr58,1.093291664683221e+18,Bijaya,https://twitter.com/Bijaya46904314,Delhi
_Ajit12 That's reason why we will not elect Rahul Gandhi,2019-02-06 23:33:30,304,https://pbs.twimg.com/profile_images/3028251765/06962e52731005242674cce139621994_normal.jpeg,11.0,negative,"@Doval_Ajit12: That's reason why we will not elect 
Rahul Gandhi. https://t.co/DBtR6tXIwC",1.0932916245058929e+18,Maj (Retd)vinoth saravanan M,https://twitter.com/vinothsaravanan,Hyderabad
GPradhan 11/12/85 KGB chief Victor Chebrikov,2019-02-06 23:33:19,1243,https://pbs.twimg.com/profile_images/1066757025848164352/m_6HKaiF_normal.jpg,1.0,neutral,GPradhan @RahulGandhi @INCIndia @Swamy39 @BJP4India @AmitShah @amitmalviya 11/12/85: KGB chief Victor Chebrikov… https://t.co/WpHQB8GyyD,1.0932915797066916e+18,OFID,https://twitter.com/OverseasFID,Kolkata
"n't Say Murdabad Defeat PM Modi's BJP With Love"" Rahul Gandhi To Party Workers NDTV He is making his intent",2019-02-06 23:32:27,25,https://pbs.twimg.com/profile_images/721601423486664704/KkPrUuv1_normal.jpg,0.0,positive,"n't Say Murdabad, Defeat PM Modi's BJP With Love"": Rahul Gandhi To Party Workers - NDTV: He is making his intent… https://t.co/eZ039g1IPT",1.0932913604408402e+18,Sarathi,https://twitter.com/SeshadriSarathi,Bengaluru
कांग्रे कार्यकर्ताओ न लगा पटनाय 'मुर्दाबाद क नार त राहु गांध न रोक भाषण। न बोल क ह प्या से…,2019-02-06 23:32:09,465,https://pbs.twimg.com/profile_images/1059609618748366848/tQPrhl7f_normal.jpg,6.0,neutral,"@dhankharINC: कांग्रेस कार्यकर्ताओं ने लगाए पटनायक 'मुर्दाबाद' के नारे तो राहुल गांधी ने रोका भाषण।
@RahulGandhi ने बोला कि हम प्यार से…",1.0932912855935222e+18,Surender Jakhar,https://twitter.com/SurenderJakhar9,Bengaluru
राहु गांध स 4 सवा पू BJP न बोल हमला ए रोडपत स करोड़पत कैस ब ग रॉबर् वाड्रा NDTV,2019-02-06 23:31:59,36,https://pbs.twimg.com/profile_images/1093607887690256384/xf7xpqSP_normal.jpg,1703.0,neutral,@sambitswaraj: राहुल गांधी से 4 सवाल पूछ BJP ने बोला हमला: एक रोडपति से करोड़पति कैसे बन गए रॉबर्ट वाड्रा? - NDTV https://t.co/nDj5EfN5oG,1.093291245076734e+18,Abha#$@vv¥#VHS🙌,https://twitter.com/abhatiwari12,Kolkata
Video क्य इंदिर गांध क श क सामन कलम पढ रह थ राजी औ राहु गांधी? #FactCheck #Padtal,2019-02-06 23:31:54,221,https://pbs.twimg.com/profile_images/750726111743455232/VzUmQLKJ_normal.jpg,8.0,neutral,"@TheLallantop: Video: क्या इंदिरा गांधी के शव के सामने कलमा पढ़ रहे थे राजीव और राहुल गांधी?
@RahulGandhi #FactCheck #Padtal
https://t.c…",1.0932912217396265e+18,Marendar Nodi Aka daaku raja,https://twitter.com/abdulsaif09,Hyderabad
_com The state unit of Congress claims that their supporters have been murdered by the TMC and yet Rahul Gandhi appears to be w…,2019-02-06 23:31:14,1002,https://pbs.twimg.com/profile_images/762592939507748864/v9tu-LMl_normal.jpg,1009.0,neutral,@OpIndia_com: The state unit of Congress claims that their supporters have been murdered by the TMC and yet Rahul Gandhi appears to be w…,1.0932910555107697e+18,vinay dubey,https://twitter.com/rdvinay01,Kolkata
"Yesterday he opposed the conversion activity done by Muslims in a Dalit colony Today he got MURDERED His name was Ramalingam,…",2019-02-06 23:31:01,53,https://pbs.twimg.com/profile_images/1092074410314362880/YDHso9ed_normal.jpg,5529.0,neutral,"@mvmeet: Yesterday he opposed the conversion activity done by Muslims in a Dalit colony

Today he got MURDERED

His name was Ramalingam,…",1.0932909986276311e+18,Himanshu Kumar yadav,https://twitter.com/himanshu14274,Mumbai
Priyanka Gandhi is the new Taimur Ali Khan of Indian politics Brilliant one by,2019-02-06 23:30:32,141,https://pbs.twimg.com/profile_images/874048340413034500/U8_QUAfY_normal.jpg,1228.0,positive,@nirwamehta: Priyanka Gandhi is the new Taimur Ali Khan of Indian politics. Brilliant one by @mitraphoenix https://t.co/GhIbVZNAZz,1.0932908786077819e+18,Jyothi Sai,https://twitter.com/JyothiSwamy3,Mumbai
"Yesterday he opposed the conversion activity done by Muslims in a Dalit colony Today he got MURDERED His name was Ramalingam,…",2019-02-06 23:29:54,12,https://pbs.twimg.com/profile_images/977792417129779200/zFhquKu4_normal.jpg,5529.0,neutral,"@mvmeet: Yesterday he opposed the conversion activity done by Muslims in a Dalit colony

Today he got MURDERED

His name was Ramalingam,…",1.0932907204823204e+18,Mahipal Singh,https://twitter.com/mahi1947,Hyderabad
_Bharat #VadraQuestioning BJP क राहु गांध औ रॉबर् वाड्र प अटैक कहा ''कांग्रे क प्रथ फैमिल 'बे फैमिली है'' htt…,2019-02-06 23:29:24,61446,https://pbs.twimg.com/profile_images/1080856442494771203/S0qckDTn_normal.jpg,387.0,neutral,"@Republic_Bharat: #VadraQuestioning | BJP का राहुल गांधी और रॉबर्ट वाड्रा पर अटैक, कहा- ''कांग्रेस की प्रथम फैमिली 'बेल फैमिली' है''
htt…",1.0932905933657047e+18,#VTD_EkantBhai 🇮🇳🚩,https://twitter.com/SaundiD,Mumbai
Rahul Gandhi who can’t even name any Rabi and Kharif crop is mocking Pm govt's farmer welfare scheme benefi…,2019-02-06 23:29:22,59,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,200.0,neutral,@SwamiGeetika: Rahul Gandhi who can’t even name any Rabi and Kharif crop is mocking Pm @narendramodi govt's farmer welfare scheme benefi…,1.0932905836098028e+18,Pibare,https://twitter.com/PastaPeeza,Bengaluru
This time #BengalWithModi Rahul Gandhi stands shoulder to shoulder with corrupts. ??#MamataBlocksCBI #PhirEkBaarModiSark…,2019-02-06 23:29:16,189,https://pbs.twimg.com/profile_images/658054381473013760/Y8VisHMD_normal.jpg,13.0,neutral,"@vmlsanna9: This time #BengalWithModi

Rahul Gandhi stands shoulder to shoulder with corrupts.. ??#MamataBlocksCBI 

#PhirEkBaarModiSark…",1.0932905586536366e+18,Dr chenna kesava,https://twitter.com/chennak418,Delhi
_Bharat #VadraQuestioning BJP क राहु गांध औ रॉबर् वाड्र प अटैक कहा ''कांग्रे क प्रथ फैमिल 'बे फैमिली है'' htt…,2019-02-06 23:28:31,1321,https://pbs.twimg.com/profile_images/799930152410959872/1vdQytsh_normal.jpg,387.0,neutral,"@Republic_Bharat: #VadraQuestioning | BJP का राहुल गांधी और रॉबर्ट वाड्रा पर अटैक, कहा- ''कांग्रेस की प्रथम फैमिली 'बेल फैमिली' है''
htt…",1.0932903727159583e+18,Narendra Vashist,https://twitter.com/NarendraVashist,Mumbai
Will Rahul Gandhi break silence on the #FakeCoupClaim news report What's your view,2019-02-06 23:28:23,1002,https://pbs.twimg.com/profile_images/762592939507748864/v9tu-LMl_normal.jpg,11.0,neutral,@republic: Will Rahul Gandhi break silence on the #FakeCoupClaim news report? What's your view? https://t.co/LGCyJUWcLF,1.0932903367496786e+18,vinay dubey,https://twitter.com/rdvinay01,Delhi
jshekhart02 There is no relationship between Sangha and Godse Your boss is facing a case regarding th,2019-02-06 23:28:16,34,https://pbs.twimg.com/profile_images/1085723367657869313/GtluMZKR_normal.jpg,0.0,neutral,jshekhart02 @astitvam There is no relationship between Sangha and Godse. Your boss is facing a case regarding th… https://t.co/cSV7c0vTTz,1.0932903099062559e+18,Shrinath Rao Y,https://twitter.com/shrinath_y,Hyderabad
_com The state unit of Congress claims that their supporters have been murdered by the TMC and yet Rahul Gandhi appears to be w…,2019-02-06 23:27:34,79,https://pbs.twimg.com/profile_images/616845515552993280/iEMR3BwN_normal.jpg,1009.0,neutral,@OpIndia_com: The state unit of Congress claims that their supporters have been murdered by the TMC and yet Rahul Gandhi appears to be w…,1.0932901321095782e+18,Guruprasad,https://twitter.com/gurunv,Delhi
_Bharat #VadraQuestioning BJP क राहु गांध औ रॉबर् वाड्र प अटैक कहा ''कांग्रे क प्रथ फैमिल 'बे फैमिली है'' htt…,2019-02-06 23:27:34,93,https://pbs.twimg.com/profile_images/1061877349610795012/15iIOs6w_normal.jpg,387.0,neutral,"@Republic_Bharat: #VadraQuestioning | BJP का राहुल गांधी और रॉबर्ट वाड्रा पर अटैक, कहा- ''कांग्रेस की प्रथम फैमिली 'बेल फैमिली' है''
htt…",1.0932901317153096e+18,Vedprakash,https://twitter.com/Vedprak38196466,Hyderabad
_rathee Congress is following the footsteps of BJP in Madhya Pradesh Rahul Gandhi should intervene and immediately let these men…,2019-02-06 23:27:30,8,https://pbs.twimg.com/profile_images/1035035826353135616/T6Ftb_yc_normal.jpg,1465.0,neutral,"@dhruv_rathee: Congress is following the footsteps of BJP in Madhya Pradesh

Rahul Gandhi should intervene and immediately let these men…",1.0932901174252954e+18,Shil Debnath,https://twitter.com/JokeWorthy,Kolkata
"Yesterday he opposed the conversion activity done by Muslims in a Dalit colony Today he got MURDERED His name was Ramalingam,…",2019-02-06 23:26:59,79,https://pbs.twimg.com/profile_images/616845515552993280/iEMR3BwN_normal.jpg,5529.0,neutral,"@mvmeet: Yesterday he opposed the conversion activity done by Muslims in a Dalit colony

Today he got MURDERED

His name was Ramalingam,…",1.0932899869741343e+18,Guruprasad,https://twitter.com/gurunv,Delhi
